day,npm_browser_logs,npm_browser_rum,npm_dd_trace
2023-06-12,132760.0,245000.0,421549.0
2023-06-13,143492.0,266805.0,451119.0
2023-06-14,141493.0,269961.0,455057.0
2023-06-15,134928.0,263714.0,450883.0
2023-06-16,116456.0,220669.0,362676.0
2023-06-17,17096.0,31151.0,56902.0
2023-06-18,16778.0,26915.0,66106.0
2023-06-19,98387.0,190588.0,325397.0
2023-06-20,136500.0,264979.0,455624.0
2023-06-21,155871.0,280336.0,474606.0
2023-06-22,135254.0,258949.0,445822.0
2023-06-23,114337.0,224474.0,381199.0
2023-06-24,15737.0,30361.0,56171.0
2023-06-25,20246.0,30512.0,74135.0
2023-06-26,133400.0,245534.0,433981.0
2023-06-27,142156.0,261515.0,462013.0
2023-06-28,144449.0,258089.0,460410.0
2023-06-29,139345.0,253172.0,427633.0
2023-06-30,119303.0,192100.0,321498.0
2023-07-01,18201.0,30938.0,59979.0
2023-07-02,15006.0,24055.0,63857.0
2023-07-03,101873.0,166019.0,294375.0
2023-07-04,88893.0,175494.0,301080.0
2023-07-05,132114.0,257281.0,436437.0
2023-07-06,132539.0,264079.0,463705.0
2023-07-07,118928.0,234770.0,401412.0
2023-07-08,16890.0,35258.0,70502.0
2023-07-09,16354.0,26130.0,69202.0
2023-07-10,139589.0,257263.0,467121.0
2023-07-11,153661.0,277531.0,534057.0
2023-07-12,150352.0,269770.0,489702.0
2023-07-13,153021.0,272330.0,482246.0
2023-07-14,129636.0,227819.0,378896.0
2023-07-15,18903.0,32734.0,58441.0
2023-07-16,18435.0,29597.0,65129.0
2023-07-17,135163.0,244368.0,438363.0
2023-07-18,145050.0,271103.0,468665.0
2023-07-19,156422.0,277631.0,476847.0
2023-07-20,150573.0,263590.0,457335.0
2023-07-21,133697.0,238396.0,405506.0
2023-07-22,17721.0,33518.0,61620.0
2023-07-23,19001.0,28091.0,69343.0
2023-07-24,161468.0,262981.0,461846.0
2023-07-25,160267.0,276358.0,490872.0
2023-07-26,157567.0,274167.0,477371.0
2023-07-27,144081.0,268718.0,465864.0
2023-07-28,129911.0,227158.0,413859.0
2023-07-29,17231.0,30158.0,62438.0
2023-07-30,16528.0,27053.0,71756.0
2023-07-31,137175.0,244696.0,456745.0
2023-08-01,148456.0,268449.0,500339.0
2023-08-02,142986.0,257708.0,470471.0
2023-08-03,143503.0,263206.0,491352.0
2023-08-04,137591.0,233120.0,429212.0
2023-08-05,20055.0,28966.0,59052.0
2023-08-06,19082.0,25817.0,71251.0
2023-08-07,147206.0,215918.0,407919.0
2023-08-08,157040.0,268904.0,516903.0
2023-08-09,156089.0,271401.0,514483.0
2023-08-10,156906.0,268784.0,487674.0
2023-08-11,130414.0,230476.0,412482.0
2023-08-12,18262.0,30697.0,60521.0
2023-08-13,20343.0,27245.0,70887.0
2023-08-14,139985.0,251348.0,458603.0
2023-08-15,132484.0,242100.0,457502.0
2023-08-16,144388.0,269611.0,507908.0
2023-08-17,139357.0,265177.0,482731.0
2023-08-18,118830.0,214732.0,407197.0
2023-08-19,14973.0,33012.0,60549.0
2023-08-20,15642.0,34910.0,64089.0
2023-08-21,137647.0,260010.0,484369.0
2023-08-22,137992.0,270024.0,503475.0
2023-08-23,134747.0,265080.0,510006.0
2023-08-24,131752.0,260224.0,516426.0
2023-08-25,115900.0,199490.0,399416.0
2023-08-26,17148.0,34460.0,71538.0
2023-08-27,19336.0,32473.0,68524.0
2023-08-28,114793.0,243870.0,465506.0
2023-08-29,130073.0,259846.0,529749.0
2023-08-30,138806.0,270506.0,511870.0
2023-08-31,138530.0,270153.0,500226.0
2023-09-01,115207.0,223439.0,409260.0
2023-09-02,16581.0,29804.0,76110.0
2023-09-03,19373.0,27425.0,80564.0
2023-09-04,75132.0,141337.0,269286.0
2023-09-05,127861.0,258600.0,495176.0
2023-09-06,139330.0,273645.0,544788.0
2023-09-07,133238.0,272051.0,508292.0
2023-09-08,116817.0,234367.0,438640.0
2023-09-09,16743.0,31150.0,63514.0
2023-09-10,17021.0,25061.0,57051.0
2023-09-11,131186.0,261502.0,490156.0
2023-09-12,139369.0,281847.0,530708.0
2023-09-13,139292.0,267327.0,524028.0
2023-09-14,141262.0,269764.0,517804.0
2023-09-15,112296.0,221548.0,429920.0
2023-09-16,14882.0,35902.0,59992.0
2023-09-17,14382.0,27819.0,51525.0
2023-09-18,115082.0,241613.0,430253.0
2023-09-19,130929.0,265069.0,471138.0
2023-09-20,138375.0,271280.0,475194.0
2023-09-21,136909.0,265976.0,476499.0
2023-09-22,106997.0,222718.0,403613.0
2023-09-23,14152.0,30501.0,58423.0
2023-09-24,14176.0,25902.0,48268.0
2023-09-25,117014.0,252024.0,444997.0
2023-09-26,131392.0,277094.0,494396.0
2023-09-27,127757.0,266849.0,466054.0
2023-09-28,142467.0,268612.0,450350.0
2023-09-29,124630.0,246900.0,385954.0
2023-09-30,16519.0,39718.0,60956.0
2023-10-01,18801.0,36857.0,65881.0
2023-10-02,120124.0,210927.0,372993.0
2023-10-03,131197.0,256678.0,440547.0
2023-10-04,139147.0,264786.0,445402.0
2023-10-05,137276.0,261058.0,433963.0
2023-10-06,114416.0,222314.0,378565.0
2023-10-07,16721.0,33237.0,58996.0
2023-10-08,18509.0,27018.0,53875.0
2023-10-09,103905.0,182721.0,327186.0
2023-10-10,137672.0,252267.0,448234.0
2023-10-11,137204.0,262527.0,445686.0
2023-10-12,123530.0,252936.0,431177.0
2023-10-13,103792.0,216822.0,346820.0
2023-10-14,14286.0,30880.0,56717.0
2023-10-15,17246.0,27882.0,55353.0
2023-10-16,127752.0,255707.0,403727.0
2023-10-17,145222.0,278819.0,439183.0
2023-10-18,148974.0,276591.0,460793.0
2023-10-19,145664.0,274062.0,443792.0
2023-10-20,129306.0,235108.0,377420.0
2023-10-21,17237.0,34978.0,61652.0
2023-10-22,16105.0,26576.0,55063.0
2023-10-23,134264.0,253195.0,406791.0
2023-10-24,143760.0,271640.0,436142.0
2023-10-25,138171.0,279367.0,454545.0
2023-10-26,144271.0,269243.0,444031.0
2023-10-27,122846.0,233818.0,388008.0
2023-10-28,14394.0,28298.0,54486.0
2023-10-29,15100.0,25779.0,52989.0
2023-10-30,136873.0,255468.0,409777.0
2023-10-31,148054.0,270753.0,427961.0
2023-11-01,130700.0,232832.0,364011.0
2023-11-02,45895.0,73874.0,120291.0
2023-11-03,0.0,0.0,0.0
2023-11-04,18533.0,37938.0,58485.0
2023-11-05,18878.0,34600.0,58032.0
2023-11-06,145271.0,257697.0,404232.0
2023-11-07,155655.0,267004.0,439292.0
2023-11-08,156140.0,269870.0,438040.0
2023-11-09,154681.0,267515.0,429430.0
2023-11-10,107763.0,202576.0,337449.0
2023-11-11,17713.0,34564.0,58637.0
2023-11-12,19197.0,34684.0,55761.0
2023-11-13,130486.0,257529.0,382569.0
2023-11-14,144075.0,279016.0,417058.0
2023-11-15,138904.0,266246.0,405474.0
2023-11-16,141493.0,268968.0,413241.0
2023-11-17,122684.0,229066.0,344620.0
2023-11-18,16685.0,36749.0,65079.0
2023-11-19,16574.0,28322.0,56212.0
2023-11-20,132687.0,235385.0,372271.0
2023-11-21,145488.0,254477.0,409682.0
2023-11-22,134521.0,240295.0,353975.0
2023-11-23,84976.0,164381.0,247890.0
2023-11-24,69904.0,135256.0,204727.0
2023-11-25,10079.0,24393.0,49991.0
2023-11-26,14413.0,28488.0,61218.0
2023-11-27,132603.0,248094.0,368264.0
2023-11-28,148420.0,271567.0,421718.0
2023-11-29,150445.0,269028.0,424540.0
2023-11-30,148211.0,247509.0,414005.0
2023-12-01,131573.0,215995.0,352832.0
2023-12-02,19749.0,35284.0,79410.0
2023-12-03,18726.0,31265.0,63406.0
2023-12-04,141285.0,233711.0,388867.0
2023-12-05,149783.0,252290.0,413113.0
2023-12-06,146114.0,250663.0,399392.0
2023-12-07,146336.0,243717.0,388705.0
2023-12-08,118053.0,197346.0,330349.0
2023-12-09,17446.0,33088.0,65044.0
2023-12-10,18405.0,27375.0,56934.0
2023-12-11,140936.0,234806.0,380803.0
2023-12-12,158666.0,257891.0,414888.0
2023-12-13,156910.0,255717.0,399991.0
2023-12-14,149593.0,246997.0,398008.0
2023-12-15,128091.0,211532.0,336757.0
2023-12-16,19799.0,38791.0,69387.0
2023-12-17,17913.0,30882.0,58410.0
2023-12-18,134705.0,229857.0,358019.0
2023-12-19,153150.0,243896.0,398480.0
2023-12-20,159576.0,243651.0,358459.0
2023-12-21,135298.0,211686.0,312929.0
2023-12-22,90585.0,141320.0,213698.0
2023-12-23,11698.0,24071.0,41028.0
2023-12-24,13979.0,18905.0,43041.0
2023-12-25,26904.0,44518.0,74121.0
2023-12-26,41313.0,74112.0,123171.0
2023-12-27,62698.0,102862.0,168430.0
2023-12-28,61757.0,103912.0,168347.0
2023-12-29,48101.0,81070.0,132326.0
2023-12-30,10240.0,19914.0,42045.0
2023-12-31,11897.0,16881.0,41942.0
2024-01-01,19038.0,32168.0,67681.0
2024-01-02,117877.0,183221.0,273618.0
2024-01-03,127627.0,211893.0,335209.0
2024-01-04,134777.0,224733.0,344875.0
2024-01-05,118814.0,203701.0,315073.0
2024-01-06,20172.0,35021.0,58409.0
2024-01-07,18735.0,28263.0,53876.0
2024-01-08,126467.0,218300.0,363338.0
2024-01-09,144056.0,247297.0,396519.0
2024-01-10,150038.0,256273.0,410798.0
2024-01-11,155398.0,248909.0,401778.0
2024-01-12,128612.0,215686.0,353635.0
2024-01-13,18499.0,33694.0,63552.0
2024-01-14,19197.0,27880.0,60185.0
2024-01-15,94899.0,167308.0,268959.0
2024-01-16,151909.0,272101.0,386534.0
2024-01-17,155264.0,292158.0,412804.0
2024-01-18,148470.0,259215.0,396439.0
2024-01-19,129701.0,229918.0,365655.0
2024-01-20,21065.0,42037.0,70187.0
2024-01-21,20950.0,32536.0,57510.0
2024-01-22,145168.0,261669.0,398563.0
2024-01-23,160122.0,291290.0,425610.0
2024-01-24,159899.0,267275.0,416113.0
2024-01-25,161621.0,270145.0,431279.0
2024-01-26,134067.0,219717.0,350188.0
2024-01-27,18947.0,36471.0,67741.0
2024-01-28,20963.0,29058.0,61803.0
2024-01-29,144598.0,252056.0,399501.0
2024-01-30,163153.0,271815.0,435212.0
2024-01-31,162636.0,274717.0,418999.0
2024-02-01,153577.0,273547.0,416741.0
2024-02-02,135267.0,239772.0,365933.0
2024-02-03,20086.0,33336.0,66055.0
2024-02-04,23337.0,33457.0,62914.0
2024-02-05,142038.0,252563.0,391464.0
2024-02-06,156808.0,271103.0,406585.0
2024-02-07,153997.0,264422.0,401670.0
2024-02-08,164707.0,270595.0,404880.0
2024-02-09,132008.0,223578.0,352386.0
2024-02-10,19606.0,31458.0,66564.0
2024-02-11,21089.0,25566.0,60089.0
2024-02-12,134771.0,234270.0,363903.0
2024-02-13,143587.0,261855.0,424963.0
2024-02-14,147295.0,259646.0,404219.0
2024-02-15,156002.0,274586.0,411876.0
2024-02-16,144031.0,244323.0,357211.0
2024-02-17,19842.0,31040.0,67029.0
2024-02-18,21190.0,27205.0,62448.0
2024-02-19,107734.0,190754.0,294396.0
2024-02-20,158509.0,279702.0,424096.0
2024-02-21,162177.0,282337.0,443760.0
2024-02-22,163220.0,283974.0,440130.0
2024-02-23,139633.0,235524.0,382525.0
2024-02-24,17498.0,39387.0,73251.0
2024-02-25,20735.0,36148.0,68509.0
2024-02-26,164776.0,281174.0,425532.0
2024-02-27,171873.0,300047.0,464492.0
2024-02-28,163667.0,292478.0,462396.0
2024-02-29,164379.0,289281.0,449406.0
2024-03-01,138641.0,236789.0,379572.0
2024-03-02,21011.0,43250.0,66775.0
2024-03-03,21401.0,35643.0,59848.0
2024-03-04,158425.0,273131.0,415988.0
2024-03-05,162749.0,285637.0,439549.0
2024-03-06,160173.0,277311.0,448551.0
2024-03-07,168641.0,291318.0,467579.0
2024-03-08,133274.0,228497.0,383880.0
2024-03-09,20056.0,40653.0,72505.0
2024-03-10,21586.0,33372.0,66726.0
2024-03-11,153361.0,261809.0,468491.0
2024-03-12,167884.0,285048.0,477658.0
2024-03-13,173638.0,289017.0,470023.0
2024-03-14,172058.0,292623.0,446703.0
2024-03-15,144657.0,242268.0,394939.0
2024-03-16,18514.0,36563.0,65371.0
2024-03-17,24539.0,34861.0,63473.0
2024-03-18,156534.0,278164.0,457553.0
2024-03-19,179139.0,298876.0,471440.0
2024-03-20,169002.0,288473.0,456093.0
2024-03-21,167702.0,291291.0,478795.0
2024-03-22,142250.0,237388.0,405134.0
2024-03-23,21122.0,43293.0,67908.0
2024-03-24,23364.0,37372.0,67965.0
2024-03-25,157806.0,265933.0,447771.0
2024-03-26,110628.0,186175.0,319190.0
2024-03-27,165826.0,282644.0,481997.0
2024-03-28,155422.0,256562.0,445638.0
2024-03-29,96540.0,156474.0,286168.0
2024-03-30,15596.0,35379.0,62556.0
2024-03-31,19275.0,28487.0,67171.0
2024-04-01,111884.0,194071.0,335972.0
2024-04-02,165680.0,274872.0,469244.0
2024-04-03,169092.0,301109.0,493254.0
2024-04-04,164057.0,294540.0,475355.0
2024-04-05,133538.0,243798.0,397985.0
2024-04-06,15351.0,38778.0,67098.0
2024-04-07,20045.0,31104.0,72139.0
2024-04-08,153250.0,274853.0,436249.0
2024-04-09,163493.0,298685.0,445361.0
2024-04-10,162681.0,300330.0,433864.0
2024-04-11,169781.0,308720.0,457352.0
2024-04-12,146637.0,245733.0,394888.0
2024-04-13,17309.0,40788.0,58933.0
2024-04-14,20617.0,33498.0,59354.0
2024-04-15,167580.0,298356.0,440444.0
2024-04-16,170479.0,305651.0,466003.0
2024-04-17,167894.0,310371.0,457502.0
2024-04-18,171743.0,295002.0,463079.0
2024-04-19,141996.0,252210.0,383535.0
2024-04-20,16809.0,38005.0,56764.0
2024-04-21,21348.0,33554.0,58908.0
2024-04-22,161846.0,275289.0,433839.0
2024-04-23,173738.0,291195.0,472582.0
2024-04-24,182498.0,298813.0,465408.0
2024-04-25,167246.0,271788.0,466492.0
2024-04-26,145460.0,238641.0,390456.0
2024-04-27,17786.0,35618.0,60313.0
2024-04-28,20699.0,30087.0,56792.0
2024-04-29,168984.0,273050.0,434504.0
2024-04-30,182885.0,293584.0,473660.0
2024-05-01,139058.0,216811.0,334332.0
2024-05-02,168419.0,270568.0,436024.0
2024-05-03,135809.0,221611.0,373020.0
2024-05-04,17160.0,37756.0,69068.0
2024-05-05,18241.0,29540.0,65870.0
2024-05-06,142725.0,231900.0,397536.0
2024-05-07,171131.0,283068.0,465014.0
2024-05-08,168798.0,270225.0,450114.0
2024-05-09,165801.0,254563.0,408338.0
2024-05-10,151503.0,233765.0,385292.0
2024-05-11,18346.0,42160.0,65854.0
2024-05-12,18888.0,33973.0,59834.0
2024-05-13,162324.0,265999.0,454813.0
2024-05-14,171904.0,281001.0,477568.0
2024-05-15,176262.0,285855.0,469560.0
2024-05-16,181344.0,288843.0,472467.0
2024-05-17,149287.0,239398.0,409001.0
2024-05-18,16848.0,32896.0,53999.0
2024-05-19,20087.0,27979.0,58064.0
2024-05-20,144190.0,234740.0,397450.0
2024-05-21,178319.0,291724.0,486856.0
2024-05-22,181469.0,294450.0,482271.0
2024-05-23,173601.0,280753.0,454318.0
2024-05-24,149917.0,237198.0,387380.0
2024-05-25,16696.0,36493.0,54229.0
2024-05-26,19765.0,32003.0,58161.0
2024-05-27,96226.0,167963.0,281293.0
2024-05-28,166411.0,270113.0,461757.0
2024-05-29,169277.0,283244.0,486414.0
2024-05-30,163070.0,263771.0,448217.0
2024-05-31,143741.0,238968.0,400100.0
2024-06-01,19408.0,38224.0,61971.0
2024-06-02,21218.0,30902.0,62687.0
2024-06-03,170757.0,276536.0,461903.0
2024-06-04,177725.0,285350.0,478798.0
2024-06-05,179569.0,285955.0,478297.0
2024-06-06,174561.0,282357.0,478690.0
2024-06-07,147175.0,234874.0,403259.0
2024-06-08,17680.0,33282.0,62607.0
2024-06-09,19156.0,26142.0,60685.0
2024-06-10,153090.0,262718.0,452215.0
2024-06-11,173087.0,289858.0,490436.0
2024-06-12,171833.0,286807.0,479301.0
2024-06-13,179388.0,287112.0,493030.0
2024-06-14,150812.0,239945.0,412769.0
2024-06-15,17557.0,33965.0,61576.0
2024-06-16,21003.0,29038.0,60395.0
2024-06-17,154397.0,259602.0,435955.0
2024-06-18,178240.0,287567.0,483209.0
2024-06-19,130877.0,221274.0,364229.0
2024-06-20,164128.0,265593.0,453645.0
2024-06-21,146598.0,229937.0,401353.0
2024-06-22,17286.0,32124.0,64622.0
2024-06-23,19708.0,26845.0,63254.0
2024-06-24,159544.0,261280.0,454945.0
2024-06-25,186255.0,296722.0,491515.0
2024-06-26,190323.0,301028.0,492717.0
2024-06-27,179001.0,285851.0,494568.0
2024-06-28,141827.0,226126.0,381427.0
2024-06-29,17058.0,31145.0,57680.0
2024-06-30,20083.0,26675.0,59281.0
2024-07-01,154919.0,256274.0,445329.0
2024-07-02,172137.0,281600.0,506321.0
2024-07-03,158235.0,264161.0,480082.0
2024-07-04,102639.0,173193.0,307160.0
2024-07-05,98920.0,163870.0,285899.0
2024-07-06,12663.0,28107.0,52932.0
2024-07-07,17764.0,26893.0,59864.0
2024-07-08,169995.0,275475.0,459297.0
2024-07-09,184689.0,292448.0,480158.0
2024-07-10,183643.0,291897.0,485087.0
2024-07-11,179799.0,288809.0,482294.0
2024-07-12,157193.0,246291.0,421421.0
2024-07-13,14938.0,33313.0,65118.0
2024-07-14,18128.0,30447.0,62062.0
2024-07-15,166742.0,266546.0,446645.0
2024-07-16,190143.0,305779.0,489645.0
2024-07-17,188316.0,294322.0,505179.0
2024-07-18,175309.0,289759.0,495454.0
2024-07-19,147224.0,244541.0,408581.0
2024-07-20,15825.0,36054.0,60864.0
2024-07-21,19266.0,31967.0,61085.0
2024-07-22,166437.0,282579.0,472533.0
2024-07-23,181819.0,302336.0,519806.0
2024-07-24,184560.0,314253.0,505350.0
2024-07-25,173286.0,292778.0,488687.0
2024-07-26,148277.0,250416.0,400580.0
2024-07-27,14895.0,32313.0,60127.0
2024-07-28,16557.0,29804.0,65269.0
2024-07-29,176418.0,301524.0,474643.0
2024-07-30,186181.0,305916.0,499013.0
2024-07-31,184158.0,305098.0,496532.0
2024-08-01,175538.0,293662.0,509690.0
2024-08-02,145051.0,239707.0,430832.0
2024-08-03,16032.0,34572.0,67160.0
2024-08-04,20629.0,32205.0,65590.0
2024-08-05,161592.0,263560.0,483275.0
2024-08-06,181458.0,300809.0,544204.0
2024-08-07,173259.0,301825.0,557660.0
2024-08-08,176212.0,300320.0,562187.0
2024-08-09,154262.0,258156.0,451032.0
2024-08-10,15636.0,34078.0,79670.0
2024-08-11,20079.0,32451.0,76996.0
2024-08-12,158473.0,267272.0,490315.0
2024-08-13,179920.0,299810.0,558636.0
2024-08-14,176426.0,287603.0,531147.0
2024-08-15,155172.0,248486.0,442586.0
2024-08-16,144262.0,242344.0,425166.0
2024-08-17,14911.0,36977.0,68043.0
2024-08-18,18728.0,34197.0,67168.0
2024-08-19,163339.0,273758.0,482139.0
2024-08-20,182309.0,303484.0,548917.0
2024-08-21,171408.0,295668.0,501316.0
2024-08-22,176134.0,303694.0,508322.0
2024-08-23,150393.0,248176.0,441476.0
2024-08-24,16737.0,35648.0,70133.0
2024-08-25,20160.0,32661.0,73364.0
2024-08-26,168517.0,272682.0,484151.0
2024-08-27,194868.0,316784.0,545317.0
2024-08-28,188564.0,313483.0,533755.0
2024-08-29,200321.0,323808.0,513454.0
2024-08-30,152764.0,245056.0,409245.0
2024-08-31,16562.0,37137.0,67683.0
2024-09-01,20048.0,34752.0,76891.0
2024-09-02,106898.0,181031.0,314744.0
2024-09-03,182733.0,294372.0,518372.0
2024-09-04,195127.0,323338.0,555284.0
2024-09-05,185189.0,310364.0,547310.0
2024-09-06,155778.0,262338.0,430236.0
2024-09-07,17518.0,38130.0,68633.0
2024-09-08,19413.0,34058.0,74715.0
2024-09-09,176655.0,293655.0,478889.0
2024-09-10,193791.0,321416.0,521111.0
2024-09-11,184016.0,312625.0,520717.0
2024-09-12,192306.0,323071.0,552551.0
2024-09-13,157731.0,265872.0,463106.0
2024-09-14,16862.0,37690.0,67091.0
2024-09-15,17929.0,33431.0,70411.0
2024-09-16,169747.0,284943.0,478872.0
2024-09-17,184071.0,310797.0,535679.0
2024-09-18,192460.0,326830.0,557852.0
2024-09-19,186576.0,320219.0,538054.0
2024-09-20,155418.0,267956.0,459213.0
2024-09-21,15788.0,36067.0,73537.0
2024-09-22,21094.0,32389.0,77752.0
2024-09-23,177855.0,304833.0,516661.0
2024-09-24,186857.0,326283.0,553806.0
2024-09-25,187614.0,320919.0,555983.0
2024-09-26,188610.0,319525.0,544415.0
2024-09-27,155046.0,273176.0,455821.0
2024-09-28,16448.0,38457.0,75199.0
2024-09-29,25160.0,34688.0,79997.0
2024-09-30,171749.0,304439.0,505957.0
2024-10-01,173113.0,313024.0,538332.0
2024-10-02,173444.0,301874.0,532806.0
2024-10-03,169093.0,295843.0,549656.0
2024-10-04,142515.0,247759.0,522333.0
2024-10-05,15354.0,34973.0,82606.0
2024-10-06,16700.0,33387.0,77582.0
2024-10-07,169856.0,299761.0,579089.0
2024-10-08,187609.0,317832.0,641888.0
2024-10-09,188403.0,321500.0,658900.0
2024-10-10,179447.0,308665.0,641417.0
2024-10-11,150678.0,250034.0,515641.0
2024-10-12,16951.0,36243.0,86145.0
2024-10-13,17356.0,35187.0,78785.0
2024-10-14,138238.0,242713.0,488806.0
2024-10-15,193172.0,318768.0,639463.0
2024-10-16,187551.0,327765.0,605238.0
2024-10-17,190765.0,319819.0,629358.0
2024-10-18,154201.0,261750.0,522511.0
2024-10-19,18033.0,38863.0,81155.0
2024-10-20,20684.0,36841.0,78852.0
2024-10-21,198133.0,322212.0,594705.0
2024-10-22,197256.0,337779.0,637372.0
2024-10-23,197825.0,339189.0,613363.0
2024-10-24,194480.0,334061.0,548912.0
2024-10-25,167295.0,279667.0,539765.0
2024-10-26,15668.0,51632.0,88060.0
2024-10-27,18841.0,45437.0,84689.0
2024-10-28,191437.0,322780.0,588372.0
2024-10-29,204174.0,345311.0,656801.0
2024-10-30,211482.0,345922.0,586758.0
2024-10-31,201321.0,318637.0,558844.0
2024-11-01,146474.0,239046.0,412539.0
2024-11-02,17086.0,49282.0,77962.0
2024-11-03,19695.0,44922.0,81103.0
2024-11-04,187820.0,306198.0,549343.0
2024-11-05,191698.0,328127.0,568566.0
2024-11-06,184754.0,325237.0,591379.0
2024-11-07,192392.0,343377.0,603627.0
2024-11-08,166082.0,304821.0,545462.0
2024-11-09,22152.0,60013.0,87924.0
2024-11-10,23890.0,46894.0,83819.0
2024-11-11,144539.0,273842.0,461555.0
2024-11-12,190808.0,339054.0,615176.0
2024-11-13,203036.0,356189.0,648002.0
2024-11-14,184248.0,304454.0,572033.0
2024-11-15,167706.0,303355.0,549576.0
2024-11-16,23783.0,61199.0,95252.0
2024-11-17,19396.0,46851.0,85204.0
2024-11-18,188099.0,349283.0,613978.0
2024-11-19,203352.0,376953.0,659673.0
2024-11-20,200494.0,366658.0,657010.0
2024-11-21,202192.0,380054.0,705336.0
2024-11-22,174072.0,334968.0,586320.0
2024-11-23,21629.0,56482.0,97906.0
2024-11-24,20681.0,49509.0,86514.0
2024-11-25,177231.0,344160.0,583867.0
2024-11-26,192231.0,362162.0,658199.0
2024-11-27,167290.0,324221.0,520690.0
2024-11-28,116425.0,235674.0,380242.0
2024-11-29,94632.0,188728.0,308177.0
2024-11-30,13295.0,33377.0,53211.0
2024-12-01,22854.0,43504.0,71765.0
2024-12-02,185896.0,345737.0,539345.0
2024-12-03,205081.0,380348.0,616082.0
2024-12-04,201249.0,371384.0,676831.0
2024-12-05,194709.0,359904.0,654605.0
2024-12-06,163756.0,306970.0,530122.0
2024-12-07,21796.0,46491.0,80190.0
2024-12-08,22404.0,36670.0,72064.0
2024-12-09,184369.0,344217.0,605962.0
2024-12-10,202078.0,376961.0,632009.0
2024-12-11,189262.0,357251.0,596703.0
2024-12-12,190635.0,354636.0,594114.0
2024-12-13,155524.0,299903.0,473361.0
2024-12-14,21259.0,45554.0,76425.0
2024-12-15,22986.0,41747.0,75658.0
2024-12-16,181724.0,337853.0,556389.0
2024-12-17,186745.0,351951.0,591275.0
2024-12-18,184675.0,354714.0,597190.0
2024-12-19,176730.0,334401.0,624079.0
2024-12-20,139649.0,262944.0,516881.0
2024-12-21,18497.0,38258.0,73496.0
2024-12-22,16840.0,31408.0,65476.0
2024-12-23,90625.0,179256.0,300371.0
2024-12-24,58742.0,113336.0,207432.0
2024-12-25,23632.0,52256.0,108630.0
2024-12-26,51472.0,107146.0,178440.0
2024-12-27,56613.0,117477.0,190928.0
2024-12-28,12189.0,27542.0,57784.0
2024-12-29,16738.0,26595.0,75517.0
2024-12-30,69880.0,128829.0,241610.0
2024-12-31,50723.0,94504.0,186725.0
2025-01-01,19087.0,35180.0,87215.0
2025-01-02,101201.0,185778.0,339893.0
2025-01-03,108191.0,196557.0,358261.0
2025-01-04,17740.0,34223.0,75703.0
2025-01-05,19400.0,30485.0,73124.0
2025-01-06,149535.0,274515.0,462651.0
2025-01-07,179098.0,319854.0,526654.0
2025-01-08,187797.0,330760.0,566941.0
2025-01-09,183871.0,329233.0,564530.0
2025-01-10,159994.0,294634.0,531540.0
2025-01-11,20350.0,43817.0,81824.0
2025-01-12,21750.0,39255.0,77850.0
2025-01-13,173983.0,303259.0,516667.0
2025-01-14,190217.0,333821.0,584514.0
2025-01-15,191558.0,336387.0,617717.0
2025-01-16,194646.0,336499.0,609657.0
2025-01-17,173708.0,310576.0,569506.0
2025-01-18,23215.0,46002.0,91501.0
2025-01-19,25507.0,41832.0,87190.0
2025-01-20,127191.0,239047.0,440162.0
2025-01-21,182560.0,335273.0,572848.0
2025-01-22,205132.0,355999.0,620432.0
2025-01-23,200164.0,352218.0,644887.0
2025-01-24,173761.0,327484.0,559702.0
2025-01-25,22525.0,48429.0,98841.0
2025-01-26,24313.0,39809.0,93295.0
2025-01-27,186760.0,320270.0,624858.0
2025-01-28,200138.0,357422.0,676118.0
2025-01-29,194619.0,351109.0,651437.0
2025-01-30,191918.0,343782.0,621930.0
2025-01-31,166692.0,309462.0,574075.0
2025-02-01,25812.0,54461.0,115764.0
2025-02-02,23795.0,38429.0,89754.0
2025-02-03,178426.0,346320.0,658610.0
2025-02-04,206271.0,364461.0,671646.0
2025-02-05,211614.0,363461.0,686870.0
2025-02-06,204769.0,366432.0,685349.0
2025-02-07,185618.0,324537.0,600928.0
2025-02-08,25045.0,44696.0,92805.0
2025-02-09,24746.0,37374.0,95487.0
2025-02-10,199692.0,344785.0,640195.0
2025-02-11,211656.0,360694.0,696783.0
2025-02-12,214882.0,373477.0,675947.0
2025-02-13,218534.0,378148.0,689913.0
2025-02-14,177887.0,325529.0,576984.0
2025-02-15,21743.0,43772.0,94086.0
2025-02-16,23335.0,39456.0,107281.0
2025-02-17,136750.0,253672.0,505577.0
2025-02-18,212210.0,357958.0,676568.0
2025-02-19,224191.0,381127.0,733394.0
2025-02-20,211340.0,361684.0,679189.0
2025-02-21,187609.0,322220.0,612648.0
2025-02-22,26238.0,47050.0,101908.0
2025-02-23,28140.0,41120.0,97903.0
2025-02-24,199508.0,349236.0,655236.0
2025-02-25,226021.0,389552.0,753224.0
2025-02-26,221545.0,380382.0,768085.0
2025-02-27,224929.0,384346.0,740935.0
2025-02-28,185507.0,328884.0,641933.0
2025-03-01,27736.0,53087.0,156395.0
2025-03-02,27391.0,39498.0,155612.0
2025-03-03,204512.0,343126.0,696894.0
2025-03-04,220211.0,370591.0,742665.0
2025-03-05,220414.0,369931.0,704854.0
2025-03-06,220881.0,385986.0,729866.0
2025-03-07,192131.0,356323.0,615076.0
